ride_id,UTC,IMU A1,IMU A2,IMU A3,IMU G1,IMU G2,IMU G3,IMU M1,IMU M2,IMU M3,simple_label
15692,2018-11-09 19:26:46.662,1.397293,9.723628,1.33987,-9.02439024390244,4.390243902439025,11.341463414634147,-13.0,-173.0,133.0,FLOATING
15692,2018-11-09 19:26:46.926,1.741831,9.761909999999999,1.8183949999999998,-1.3414634146341464,5.2439024390243905,9.51219512195122,-20.0,-184.0,130.0,FLOATING
15692,2018-11-09 19:26:47.157,2.028946,9.647063999999999,2.48833,-12.80487804878049,2.804878048780488,7.560975609756098,-27.0,-185.0,121.0,FLOATING
15692,2018-11-09 19:26:47.421,1.8375359999999998,9.359948999999999,2.660599,-15.487804878048783,3.048780487804878,3.780487804878049,-31.0,-179.0,101.0,FLOATING
15692,2018-11-09 19:26:47.685,2.1055099999999998,9.225961999999999,3.3305339999999997,-6.951219512195123,7.8048780487804885,-4.024390243902439,-36.0,-180.0,90.0,FLOATING
15692,2018-11-09 19:26:47.916,1.7609719999999998,8.709154999999999,3.5793669999999995,4.75609756097561,6.219512195121951,-5.853658536585367,-28.0,-184.0,84.0,FLOATING
15692,2018-11-09 19:26:48.180,1.9141,8.919706,4.191878999999999,-1.3414634146341464,8.048780487804878,-2.439024390243903,-23.0,-177.0,93.0,FLOATING
15692,2018-11-09 19:26:48.444,1.473857,9.015410999999999,3.885623,-2.3170731707317076,2.439024390243903,0.12195121951219513,-10.0,-174.0,100.0,FLOATING
15692,2018-11-09 19:26:48.675,1.225024,8.938846999999999,4.3832889999999995,-8.78048780487805,-0.6097560975609757,0.6097560975609757,-26.0,-186.0,88.0,FLOATING
15692,2018-11-09 19:26:48.939,1.5312799999999998,8.690014,4.249301999999999,-16.097560975609756,0.3658536585365854,-4.878048780487806,-20.0,-176.0,66.0,FLOATING
15692,2018-11-09 19:26:49.203,1.1676009999999999,7.809527999999999,4.880954999999999,-5.487804878048781,4.390243902439025,-9.756097560975611,-6.0,-184.0,54.0,FLOATING
15692,2018-11-09 19:26:49.434,0.95705,8.134924999999999,3.4645209999999995,31.09756097560976,6.463414634146342,-4.634146341463415,3.0,-173.0,57.0,FLOATING
15692,2018-11-09 19:26:49.698,1.33987,8.919706,3.196547,3.2926829268292686,4.878048780487806,-0.7317073170731708,5.0,-173.0,85.0,FLOATING
15692,2018-11-09 19:26:49.962,1.071896,9.111115999999999,2.2969199999999996,10.24390243902439,2.682926829268293,0.7317073170731708,-2.0,-168.0,96.0,FLOATING
15692,2018-11-09 19:26:50.193,1.1101779999999999,9.513077,2.143792,24.02439024390244,1.5853658536585367,4.024390243902439,-5.0,-169.0,113.0,FLOATING
15692,2018-11-09 19:26:50.457,1.569562,9.934178999999999,1.7801129999999998,13.78048780487805,3.9024390243902443,7.195121951219513,-10.0,-176.0,128.0,FLOATING
15692,2018-11-09 19:26:50.688,1.186742,9.627923,1.7226899999999998,-6.463414634146342,6.341463414634147,9.26829268292683,-13.0,-175.0,137.0,FLOATING
15692,2018-11-09 19:26:50.952,1.397293,9.493936,2.3352019999999998,-11.585365853658537,-2.5609756097560976,7.195121951219513,-17.0,-177.0,123.0,FLOATING
15692,2018-11-09 19:26:51.216,1.7035489999999998,9.37909,2.966855,-14.26829268292683,3.414634146341464,0.48780487804878053,-24.0,-180.0,106.0,FLOATING
15692,2018-11-09 19:26:51.447,1.684408,9.091975,3.2731109999999997,-9.390243902439025,5.365853658536586,-0.9756097560975611,-23.0,-175.0,95.0,FLOATING
15692,2018-11-09 19:26:51.711,1.6078439999999998,9.015410999999999,3.311393,2.439024390243903,1.0975609756097562,1.9512195121951221,-32.0,-188.0,90.0,FLOATING
15692,2018-11-09 19:26:51.942,1.7035489999999998,9.130256999999999,3.5793669999999995,10.487804878048781,0.6097560975609757,1.5853658536585367,-24.0,-180.0,100.0,FLOATING
15692,2018-11-09 19:26:52.206,1.5504209999999998,9.245102999999999,3.5028029999999997,-2.682926829268293,5.0,-1.9512195121951221,-22.0,-182.0,108.0,FLOATING
15692,2018-11-09 19:26:52.470,1.5504209999999998,8.977129,3.713354,-11.463414634146343,5.0,-0.7317073170731708,-30.0,-178.0,96.0,FLOATING
15692,2018-11-09 19:26:52.701,1.416434,8.575168,3.483662,-12.560975609756099,3.536585365853659,-0.6097560975609757,-27.0,-179.0,75.0,FLOATING
15692,2018-11-09 19:26:52.965,1.33987,8.460322,3.311393,9.146341463414634,6.097560975609756,-1.9512195121951221,-12.0,-184.0,74.0,FLOATING
15692,2018-11-09 19:26:53.229,1.359011,9.264244,3.024278,29.146341463414636,3.414634146341464,-2.804878048780488,-11.0,-187.0,97.0,FLOATING
15692,2018-11-09 19:26:53.460,1.3207289999999998,9.761909999999999,2.086369,18.29268292682927,2.804878048780488,-3.414634146341464,-7.0,-171.0,133.0,FLOATING
15692,2018-11-09 19:26:53.724,1.282447,9.513077,1.3207289999999998,4.51219512195122,2.073170731707317,-2.3170731707317076,-7.0,-177.0,143.0,FLOATING
15692,2018-11-09 19:26:53.955,1.186742,9.091975,1.225024,-3.2926829268292686,0.48780487804878053,-0.853658536585366,-10.0,-172.0,134.0,FLOATING
15692,2018-11-09 19:26:54.219,1.0910369999999998,9.149398,1.7035489999999998,2.1951219512195124,2.9268292682926833,-2.682926829268293,-8.0,-168.0,132.0,FLOATING
15692,2018-11-09 19:26:54.450,0.9379089999999999,9.532217999999999,1.4355749999999998,-0.9756097560975611,5.0,-4.75609756097561,-1.0,-169.0,141.0,FLOATING
15692,2018-11-09 19:26:54.714,0.9761909999999999,9.436513,2.086369,-10.24390243902439,4.51219512195122,-0.853658536585366,9.0,-169.0,127.0,FLOATING
15692,2018-11-09 19:26:54.978,1.129319,9.283384999999999,2.4117659999999996,-10.853658536585368,1.707317073170732,8.048780487804878,-2.0,-168.0,112.0,FLOATING
15692,2018-11-09 19:26:55.209,1.0527549999999999,9.436513,2.4117659999999996,-3.048780487804878,-5.121951219512195,11.463414634146343,-12.0,-174.0,100.0,FLOATING
15692,2018-11-09 19:26:55.473,0.9953319999999999,9.264244,2.3543429999999996,15.243902439024392,-0.24390243902439027,6.707317073170732,-11.0,-179.0,107.0,FLOATING
15692,2018-11-09 19:26:55.737,1.3207289999999998,9.417371999999999,1.856677,22.682926829268293,1.707317073170732,0.48780487804878053,-26.0,-172.0,132.0,FLOATING
15692,2018-11-09 19:26:55.968,1.397293,9.436513,0.8230629999999999,9.634146341463415,-4.390243902439025,-1.4634146341463417,-20.0,-178.0,146.0,FLOATING
15692,2018-11-09 19:26:56.232,1.8949589999999998,9.704486999999999,0.44024299999999994,8.292682926829269,-10.487804878048781,0.7317073170731708,-6.0,-164.0,152.0,FLOATING
15692,2018-11-09 19:26:56.463,2.507471,10.163870999999999,0.40196099999999996,21.585365853658537,-15.487804878048783,-7.195121951219513,4.0,-164.0,160.0,FLOATING
15692,2018-11-09 19:26:56.727,0.40196099999999996,9.034552,-0.17226899999999998,-4.390243902439025,-2.073170731707317,-6.097560975609756,5.0,-163.0,169.0,FLOATING
15692,2018-11-09 19:26:56.991,0.8039219999999999,9.015410999999999,-0.22969199999999998,-6.219512195121951,3.414634146341464,0.24390243902439027,10.0,-162.0,156.0,FLOATING
15692,2018-11-09 19:26:57.222,0.9761909999999999,9.513077,-0.019141,0.0,9.390243902439025,4.878048780487806,0.0,-160.0,156.0,FLOATING
15692,2018-11-09 19:26:57.486,1.186742,10.068166,0.133987,-26.34146341463415,9.51219512195122,1.5853658536585367,-4.0,-170.0,152.0,FLOATING
15692,2018-11-09 19:26:57.750,0.842204,9.187679999999999,0.9761909999999999,-16.34146341463415,4.75609756097561,4.390243902439025,-12.0,-168.0,120.0,FLOATING
15692,2018-11-09 19:26:57.981,1.014473,9.398231,1.9141,5.121951219512195,0.6097560975609757,2.5609756097560976,2.0,-170.0,116.0,FLOATING
15692,2018-11-09 19:26:58.245,1.397293,9.551359,2.1055099999999998,-6.097560975609756,-0.48780487804878053,-1.3414634146341464,-7.0,-175.0,117.0,FLOATING
15692,2018-11-09 19:26:58.509,1.5887029999999998,9.321667,1.684408,-7.439024390243903,3.2926829268292686,0.12195121951219513,-1.0,-173.0,105.0,FLOATING
15692,2018-11-09 19:26:58.740,1.7226899999999998,9.245102999999999,1.856677,6.829268292682928,3.048780487804878,3.414634146341464,-11.0,-179.0,101.0,FLOATING
15692,2018-11-09 19:26:59.004,1.5504209999999998,10.029884,1.9141,17.31707317073171,0.12195121951219513,6.585365853658537,-14.0,-182.0,118.0,FLOATING
15692,2018-11-09 19:26:59.235,1.5312799999999998,10.259576,2.316061,0.12195121951219513,-0.7317073170731708,10.609756097560977,-18.0,-182.0,128.0,FLOATING
15692,2018-11-09 19:26:59.499,2.1820739999999996,9.819332999999999,3.426239,-11.219512195121952,3.2926829268292686,14.146341463414636,-27.0,-177.0,115.0,FLOATING
15692,2018-11-09 19:26:59.763,1.473857,9.359948999999999,3.713354,-23.29268292682927,-2.9268292682926833,4.634146341463415,-39.0,-191.0,101.0,FLOATING
15692,2018-11-09 19:26:59.994,1.7801129999999998,8.575168,3.8664819999999995,-15.000000000000002,-4.024390243902439,-14.878048780487806,-26.0,-184.0,72.0,FLOATING
15692,2018-11-09 19:27:00.258,2.1820739999999996,7.924373999999999,3.2922519999999995,-12.439024390243903,5.487804878048781,-22.195121951219512,-10.0,-182.0,54.0,FLOATING
15692,2018-11-09 19:27:00.522,1.397293,7.752104999999999,2.3543429999999996,11.463414634146343,12.80487804878049,-13.78048780487805,4.0,-162.0,52.0,FLOATING
15692,2018-11-09 19:27:00.753,1.1484599999999998,8.938846999999999,2.086369,31.219512195121954,8.292682926829269,-6.341463414634147,10.0,-164.0,80.0,FLOATING
15692,2018-11-09 19:27:01.017,1.014473,9.474794999999999,1.9523819999999998,6.219512195121951,-0.48780487804878053,0.7317073170731708,22.0,-164.0,110.0,FLOATING
15692,2018-11-09 19:27:01.248,0.535948,9.895897,1.5312799999999998,-8.414634146341465,0.24390243902439027,8.170731707317074,19.0,-167.0,97.0,FLOATING
15692,2018-11-09 19:27:01.512,0.5742299999999999,10.087307,2.2969199999999996,1.5853658536585367,-1.4634146341463417,5.365853658536586,16.0,-174.0,90.0,FLOATING
15692,2018-11-09 19:27:01.776,0.784781,9.455654,2.2203559999999998,1.2195121951219514,0.48780487804878053,-1.2195121951219514,15.0,-167.0,95.0,FLOATING
15692,2018-11-09 19:27:02.007,0.842204,9.206821,2.028946,4.146341463414634,-0.9756097560975611,1.4634146341463417,15.0,-163.0,93.0,FLOATING
15692,2018-11-09 19:27:02.271,0.9379089999999999,9.455654,2.028946,7.195121951219513,-0.24390243902439027,5.121951219512195,9.0,-171.0,91.0,FLOATING
15692,2018-11-09 19:27:02.502,1.416434,9.493936,1.799254,6.829268292682928,-0.48780487804878053,5.853658536585367,10.0,-174.0,100.0,FLOATING
15692,2018-11-09 19:27:02.766,1.512139,9.5705,1.416434,-1.5853658536585367,-1.4634146341463417,4.024390243902439,0.0,-172.0,96.0,FLOATING
15692,2018-11-09 19:27:03.030,1.5312799999999998,9.302525999999999,1.1676009999999999,-0.24390243902439027,-1.2195121951219514,-1.829268292682927,-3.0,-177.0,95.0,FLOATING
15692,2018-11-09 19:27:03.261,1.7035489999999998,9.245102999999999,1.0910369999999998,4.2682926829268295,2.439024390243903,-3.2926829268292686,10.0,-170.0,98.0,FLOATING
15692,2018-11-09 19:27:03.525,1.3207289999999998,9.666205,0.8613449999999999,7.073170731707318,2.073170731707317,-0.3658536585365854,6.0,-174.0,118.0,FLOATING
15692,2018-11-09 19:27:03.789,1.3781519999999998,9.895897,1.1484599999999998,8.902439024390244,3.2926829268292686,2.073170731707317,6.0,-174.0,116.0,FLOATING
15692,2018-11-09 19:27:04.020,1.6652669999999998,9.800192,1.1484599999999998,2.804878048780488,2.804878048780488,4.2682926829268295,7.0,-177.0,115.0,FLOATING
15692,2018-11-09 19:27:04.284,1.512139,9.436513,1.0910369999999998,-3.780487804878049,1.4634146341463417,4.2682926829268295,4.0,-174.0,120.0,FLOATING
15692,2018-11-09 19:27:04.548,1.473857,9.264244,0.8613449999999999,-4.146341463414634,1.2195121951219514,2.804878048780488,-4.0,-170.0,110.0,FLOATING
15692,2018-11-09 19:27:04.779,1.7801129999999998,9.091975,0.8230629999999999,0.853658536585366,0.7317073170731708,0.7317073170731708,-4.0,-176.0,100.0,FLOATING
15692,2018-11-09 19:27:05.043,1.5504209999999998,9.436513,0.45938399999999996,18.170731707317074,-2.682926829268293,0.0,-5.0,-175.0,105.0,FLOATING
15692,2018-11-09 19:27:05.274,1.569562,10.125589,0.11484599999999999,8.536585365853659,-0.24390243902439027,-1.5853658536585367,-2.0,-164.0,122.0,FLOATING
15692,2018-11-09 19:27:05.538,1.6461259999999998,10.010743,0.5742299999999999,-5.2439024390243905,4.2682926829268295,-1.829268292682927,4.0,-164.0,124.0,FLOATING
15692,2018-11-09 19:27:05.769,2.1820739999999996,9.321667,1.186742,-16.463414634146343,2.073170731707317,4.2682926829268295,4.0,-170.0,116.0,FLOATING
15692,2018-11-09 19:27:06.033,1.684408,9.283384999999999,1.244165,-9.634146341463415,0.3658536585365854,7.682926829268293,-9.0,-177.0,103.0,FLOATING
15692,2018-11-09 19:27:06.297,1.5887029999999998,9.493936,1.3781519999999998,8.048780487804878,-1.2195121951219514,1.5853658536585367,-9.0,-169.0,97.0,FLOATING
15692,2018-11-09 19:27:06.528,1.971523,9.532217999999999,1.684408,2.682926829268293,2.682926829268293,-6.585365853658537,-8.0,-174.0,100.0,FLOATING
15692,2018-11-09 19:27:06.792,2.0672279999999996,9.5705,1.799254,-0.12195121951219513,2.3170731707317076,-1.707317073170732,-3.0,-177.0,93.0,FLOATING
15692,2018-11-09 19:27:07.287,1.301588,9.972461,2.718022,-7.926829268292684,-1.0975609756097562,5.121951219512195,-6.0,-176.0,90.0,FLOATING
15692,2018-11-09 19:27:07.551,1.7035489999999998,9.359948999999999,3.1774059999999995,3.536585365853659,-3.1707317073170733,-0.7317073170731708,-14.0,-174.0,86.0,FLOATING
15692,2018-11-09 19:27:07.815,1.684408,8.517745,2.6988809999999996,-12.926829268292684,-5.853658536585367,-4.2682926829268295,-8.0,-170.0,66.0,FLOATING
15692,2018-11-09 19:27:08.046,1.7226899999999998,8.039219999999998,2.1055099999999998,-27.80487804878049,-3.2926829268292686,-9.634146341463415,-3.0,-173.0,41.0,FLOATING
15692,2018-11-09 19:27:08.310,0.9761909999999999,7.886092,1.397293,1.5853658536585367,2.3170731707317076,-15.975609756097562,16.0,-156.0,16.0,FLOATING
15692,2018-11-09 19:27:08.574,0.34453799999999996,9.091975,1.5312799999999998,7.560975609756098,-4.51219512195122,-14.390243902439027,24.0,-154.0,26.0,FLOATING
15692,2018-11-09 19:27:08.805,0.8230629999999999,9.972461,2.3543429999999996,-20.853658536585368,-20.853658536585368,-3.048780487804878,34.0,-152.0,16.0,FLOATING
15692,2018-11-09 19:27:09.069,2.947714,9.915038,4.000469,-4.634146341463415,-22.195121951219512,1.829268292682927,19.0,-137.0,-13.0,FLOATING
15692,2018-11-09 19:27:09.300,0.650794,9.340807999999999,2.4117659999999996,-12.682926829268293,-21.951219512195124,5.0,6.0,-138.0,-30.0,FLOATING
15692,2018-11-09 19:27:09.564,2.48833,9.111115999999999,3.8090589999999995,23.78048780487805,-42.07317073170732,15.975609756097562,-18.0,-158.0,-36.0,FLOATING
15692,2018-11-09 19:27:12.831,1.014473,9.340807999999999,1.244165,-10.609756097560977,-3.658536585365854,0.7317073170731708,-48.0,-134.0,-64.0,PADDLING
15692,2018-11-09 19:27:13.062,-0.669935,9.37909,1.186742,11.341463414634147,2.804878048780488,-0.7317073170731708,-41.0,-135.0,-61.0,PADDLING
15692,2018-11-09 19:27:13.326,-0.19140999999999997,9.685346,1.4355749999999998,-6.829268292682928,-7.926829268292684,0.12195121951219513,-41.0,-141.0,-63.0,PADDLING
15692,2018-11-09 19:27:13.590,0.612512,9.091975,0.9379089999999999,-30.487804878048784,-14.756097560975611,-4.390243902439025,-57.0,-121.0,-91.0,PADDLING
15692,2018-11-09 19:27:13.821,0.650794,9.819332999999999,4.077032999999999,4.878048780487806,-13.536585365853659,-4.390243902439025,-54.0,-126.0,-108.0,PADDLING
15692,2018-11-09 19:27:14.085,0.9761909999999999,9.532217999999999,2.966855,24.146341463414636,5.853658536585367,-2.804878048780488,-69.0,-127.0,-77.0,PADDLING
15692,2018-11-09 19:27:14.349,-0.133987,9.781051,1.8758179999999998,7.926829268292684,3.536585365853659,2.1951219512195124,-65.0,-145.0,-61.0,PADDLING
15692,2018-11-09 19:27:14.580,0.784781,10.489268,1.4929979999999998,-27.682926829268297,-5.731707317073171,-0.3658536585365854,-66.0,-138.0,-76.0,PADDLING
15692,2018-11-09 19:27:14.844,-1.9523819999999998,8.900564999999999,1.416434,-0.6097560975609757,6.829268292682928,0.7317073170731708,-67.0,-127.0,-97.0,PADDLING
15692,2018-11-09 19:27:15.108,0.9187679999999999,8.536885999999999,2.2394969999999996,12.682926829268293,2.682926829268293,3.536585365853659,-61.0,-125.0,-85.0,PADDLING
15692,2018-11-09 19:27:15.339,-1.397293,9.95332,0.899627,17.5609756097561,-1.9512195121951221,-1.2195121951219514,-69.0,-143.0,-71.0,PADDLING
15692,2018-11-09 19:27:15.603,0.09570499999999998,10.278716999999999,1.0910369999999998,-8.414634146341465,-14.51219512195122,-1.9512195121951221,-72.0,-144.0,-68.0,PADDLING
15692,2018-11-09 19:27:15.834,0.6316529999999999,9.934178999999999,1.1484599999999998,-37.43902439024391,-6.829268292682928,-5.2439024390243905,-81.0,-121.0,-83.0,PADDLING
15692,2018-11-09 19:27:16.098,-0.210551,9.015410999999999,3.081701,1.4634146341463417,-5.487804878048781,-0.853658536585366,-74.0,-112.0,-108.0,PADDLING
15692,2018-11-09 19:27:16.362,0.19140999999999997,9.111115999999999,2.794586,35.85365853658537,9.51219512195122,4.878048780487806,-72.0,-122.0,-100.0,PADDLING
15692,2018-11-09 19:27:16.593,-0.421102,10.374422,1.014473,5.0,4.51219512195122,0.9756097560975611,-85.0,-139.0,-73.0,PADDLING
15692,2018-11-09 19:27:16.857,0.45938399999999996,10.431845,1.6652669999999998,-28.414634146341466,-0.853658536585366,-6.097560975609756,-85.0,-137.0,-71.0,PADDLING
15692,2018-11-09 19:27:17.121,-1.4929979999999998,9.130256999999999,1.3207289999999998,8.902439024390244,7.8048780487804885,-3.2926829268292686,-70.0,-124.0,-96.0,PADDLING
15692,2018-11-09 19:27:17.352,0.09570499999999998,10.757242,2.1246509999999996,9.878048780487806,-1.4634146341463417,-10.121951219512196,-81.0,-129.0,-77.0,PADDLING
15692,2018-11-09 19:27:17.616,-1.4355749999999998,8.288053,2.1055099999999998,-5.121951219512195,-2.439024390243903,-12.80487804878049,-66.0,-126.0,-80.0,PADDLING
15692,2018-11-09 19:27:17.880,-3.6750719999999997,13.226430999999998,0.5550889999999999,11.463414634146343,4.878048780487806,-3.780487804878049,-55.0,-141.0,-73.0,PADDLING
15692,2018-11-09 19:27:18.111,0.49766599999999994,8.556026999999998,3.6750719999999997,-5.853658536585367,-3.048780487804878,-13.414634146341465,-45.0,-129.0,-91.0,PADDLING
15692,2018-11-09 19:27:18.375,1.6652669999999998,6.661067999999999,1.4929979999999998,10.121951219512196,-15.487804878048783,3.2926829268292686,-57.0,-105.0,-113.0,PADDLING
15692,2018-11-09 19:27:18.606,-0.727358,9.37909,1.5887029999999998,28.658536585365855,3.780487804878049,22.80487804878049,-73.0,-127.0,-99.0,PADDLING
15692,2018-11-09 19:27:18.870,6.278248,10.278716999999999,1.473857,-24.878048780487806,2.439024390243903,17.439024390243905,-88.0,-144.0,-74.0,PADDLING
15692,2018-11-09 19:27:19.101,-2.392625,5.761441,-0.325397,-24.634146341463417,9.878048780487806,4.634146341463415,-75.0,-129.0,-85.0,PADDLING
15692,2018-11-09 19:27:19.365,-1.416434,11.982266,-0.325397,42.5609756097561,13.658536585365855,15.487804878048783,-91.0,-135.0,-83.0,PADDLING
15692,2018-11-09 19:27:19.629,4.938377999999999,8.900564999999999,-0.057422999999999995,-9.02439024390244,5.2439024390243905,-4.2682926829268295,-78.0,-130.0,-72.0,PADDLING
15692,2018-11-09 19:27:20.883,-2.909432,5.876287,0.28711499999999995,-23.902439024390247,21.219512195121954,4.2682926829268295,-93.0,-109.0,-105.0,SURFING
15692,2018-11-09 19:27:21.114,-0.153128,9.37909,4.364147999999999,-8.048780487804878,17.073170731707318,24.02439024390244,-103.0,-71.0,-133.0,SURFING
15692,2018-11-09 19:27:21.378,-0.9761909999999999,7.943515,4.78525,-73.41463414634147,4.024390243902439,4.146341463414634,-109.0,-25.0,-171.0,SURFING
15692,2018-11-09 19:27:21.642,0.727358,5.780582,12.613919,-93.41463414634147,-36.34146341463415,-4.146341463414634,-140.0,60.0,-186.0,SURFING
15692,2018-11-09 19:27:21.873,0.8804859999999999,2.1629329999999998,1.5504209999999998,280.9756097560976,16.463414634146343,31.09756097560976,-159.0,37.0,-179.0,SURFING
15692,2018-11-09 19:27:22.137,-0.669935,15.829607,-3.8090589999999995,121.82926829268294,-23.170731707317074,-32.6829268292683,-152.0,-178.0,2.0,SURFING
15692,2018-11-09 19:27:22.401,-0.842204,9.781051,2.909432,-45.85365853658537,-23.170731707317074,-19.390243902439025,-127.0,-147.0,-75.0,SURFING
15692,2018-11-09 19:27:22.632,-1.33987,9.264244,1.359011,14.146341463414636,-9.146341463414634,-2.439024390243903,-111.0,-129.0,-87.0,SURFING
15692,2018-11-09 19:27:35.964,0.535948,9.111115999999999,1.416434,-32.43902439024391,-3.1707317073170733,-8.902439024390244,-65.0,-161.0,193.0,PADDLING
15692,2018-11-09 19:27:36.228,-0.325397,8.938846999999999,1.9141,13.414634146341465,-2.073170731707317,-4.146341463414634,-66.0,-170.0,188.0,PADDLING
15692,2018-11-09 19:27:36.492,0.5550889999999999,9.398231,1.4355749999999998,-1.4634146341463417,-2.682926829268293,0.24390243902439027,-57.0,-167.0,197.0,PADDLING
15692,2018-11-09 19:27:36.723,-0.40196099999999996,9.723628,2.0098049999999996,5.2439024390243905,4.024390243902439,-2.1951219512195124,-63.0,-165.0,195.0,PADDLING
15692,2018-11-09 19:27:36.987,-0.38281999999999994,9.168538999999999,1.6078439999999998,8.170731707317074,5.487804878048781,0.48780487804878053,-56.0,-158.0,192.0,PADDLING
15692,2018-11-09 19:27:37.218,0.9761909999999999,9.915038,1.0336139999999998,-16.463414634146343,7.682926829268293,4.024390243902439,-58.0,-162.0,198.0,PADDLING
15692,2018-11-09 19:27:37.482,-0.45938399999999996,10.068166,1.569562,-14.146341463414636,0.3658536585365854,5.2439024390243905,-65.0,-173.0,177.0,PADDLING
15692,2018-11-09 19:27:37.713,0.11484599999999999,9.647063999999999,3.005137,-4.75609756097561,-0.48780487804878053,0.6097560975609757,-69.0,-183.0,167.0,PADDLING
15692,2018-11-09 19:27:37.977,0.24883299999999997,8.862283,2.1629329999999998,35.97560975609756,10.487804878048781,0.48780487804878053,-64.0,-168.0,182.0,PADDLING
15692,2018-11-09 19:27:38.241,-0.5550889999999999,9.723628,0.38281999999999994,10.365853658536587,6.341463414634147,-2.9268292682926833,-67.0,-161.0,217.0,PADDLING
15692,2018-11-09 19:27:38.472,-0.44024299999999994,9.781051,1.071896,6.341463414634147,0.6097560975609757,0.6097560975609757,-68.0,-156.0,214.0,PADDLING
15692,2018-11-09 19:27:38.736,0.11484599999999999,9.781051,1.4355749999999998,-25.365853658536587,-4.390243902439025,-2.9268292682926833,-68.0,-162.0,208.0,PADDLING
15692,2018-11-09 19:27:39.000,-0.593371,8.996269999999999,1.4929979999999998,-0.853658536585366,7.073170731707318,8.048780487804878,-61.0,-175.0,185.0,PADDLING
15692,2018-11-09 19:27:39.231,-0.593371,10.068166,2.1629329999999998,-11.219512195121952,-1.4634146341463417,10.121951219512196,-81.0,-169.0,177.0,PADDLING
15692,2018-11-09 19:27:39.495,0.45938399999999996,9.838474,1.7801129999999998,23.414634146341466,5.365853658536586,1.4634146341463417,-80.0,-174.0,170.0,PADDLING
15692,2018-11-09 19:27:39.726,-0.38281999999999994,9.302525999999999,1.129319,5.975609756097562,-3.048780487804878,-7.8048780487804885,-61.0,-169.0,205.0,PADDLING
15692,2018-11-09 19:27:39.990,-0.17226899999999998,9.876755999999999,0.9761909999999999,12.439024390243903,2.1951219512195124,6.341463414634147,-66.0,-158.0,200.0,PADDLING
15692,2018-11-09 19:27:40.254,0.5550889999999999,9.991601999999999,1.416434,-15.365853658536587,4.75609756097561,2.682926829268293,-72.0,-164.0,210.0,PADDLING
15692,2018-11-09 19:27:40.485,-0.612512,9.551359,0.5742299999999999,20.0,5.487804878048781,0.0,-68.0,-158.0,212.0,PADDLING
15692,2018-11-09 19:27:40.749,-0.22969199999999998,9.340807999999999,1.4355749999999998,-13.78048780487805,-11.585365853658537,-0.3658536585365854,-72.0,-162.0,208.0,PADDLING
15692,2018-11-09 19:27:41.013,0.9187679999999999,9.589640999999999,2.2777789999999998,-5.975609756097562,-4.390243902439025,7.073170731707318,-73.0,-165.0,189.0,PADDLING
15692,2018-11-09 19:27:41.244,-0.28711499999999995,10.565831999999999,0.9953319999999999,4.634146341463415,3.658536585365854,-4.2682926829268295,-67.0,-167.0,193.0,PADDLING
15692,2018-11-09 19:27:41.508,-0.44024299999999994,9.072833999999999,0.612512,16.70731707317073,1.3414634146341464,-29.634146341463417,-59.0,-163.0,203.0,PADDLING
15692,2018-11-09 19:27:41.772,0.8039219999999999,8.077501999999999,1.626985,-9.02439024390244,-10.853658536585368,-8.902439024390244,-25.0,-149.0,197.0,PADDLING
15692,2018-11-09 19:27:42.003,0.306256,9.149398,1.9906639999999998,-18.78048780487805,-0.3658536585365854,14.756097560975611,-29.0,-165.0,187.0,PADDLING
15692,2018-11-09 19:27:42.267,-0.6890759999999999,11.274049,1.454716,6.829268292682928,5.2439024390243905,12.682926829268293,-36.0,-168.0,190.0,PADDLING
15692,2018-11-09 19:27:42.498,0.34453799999999996,9.915038,1.8758179999999998,-2.3170731707317076,3.780487804878049,4.2682926829268295,-48.0,-172.0,182.0,PADDLING
15692,2018-11-09 19:27:42.762,0.09570499999999998,9.532217999999999,1.2633059999999998,13.29268292682927,-1.5853658536585367,2.9268292682926833,-52.0,-180.0,186.0,PADDLING
15692,2018-11-09 19:27:43.026,-0.49766599999999994,10.087307,-0.11484599999999999,35.1219512195122,2.073170731707317,1.3414634146341464,-48.0,-150.0,214.0,PADDLING
15692,2018-11-09 19:27:43.257,0.363679,9.589640999999999,0.133987,2.073170731707317,-10.853658536585368,-1.829268292682927,-51.0,-143.0,243.0,PADDLING
15692,2018-11-09 19:27:43.521,-0.267974,9.685346,-0.038282,-30.60975609756098,-9.02439024390244,3.414634146341464,-36.0,-152.0,220.0,PADDLING
15692,2018-11-09 19:27:43.752,0.0,10.259576,0.784781,-6.219512195121951,-6.829268292682928,10.24390243902439,-34.0,-170.0,196.0,PADDLING
15692,2018-11-09 19:27:44.016,-0.09570499999999998,9.704486999999999,1.0527549999999999,15.731707317073171,-3.1707317073170733,0.0,-32.0,-164.0,192.0,PADDLING
15692,2018-11-09 19:27:44.280,-0.650794,8.479462999999999,0.612512,11.219512195121952,-9.51219512195122,-5.365853658536586,-26.0,-156.0,212.0,PADDLING
15692,2018-11-09 19:27:44.511,-0.057422999999999995,9.876755999999999,-0.267974,23.53658536585366,-1.2195121951219514,13.414634146341465,-32.0,-148.0,228.0,PADDLING
15692,2018-11-09 19:27:44.775,0.8804859999999999,11.006075,-0.9953319999999999,-9.51219512195122,-15.731707317073171,8.658536585365855,-35.0,-135.0,229.0,PADDLING
